merchant_id,order_id,product_category,product_price,weight_kg,return_reason,days_since_purchase,distance_km,customer_return_count_90d,order_value_ratio,fraud_score,inspection_status,previous_refurb_count,disposition
m_14,1ff832f9-7c91-418f-9a3b-087815f9a9fe,clothing,77.53,0.397,size_issue,3,18.59,0,0.7,0.014,not_inspected,0,resell
m_14,33b329ca-4ea4-4c65-b0bc-124ea063b6d0,book,23.34,0.09,late_delivery,10,21.35,0,1.4,0.006,not_inspected,0,resell
m_6,7c33beb1-a53e-4a74-8a19-bd84c5cc0a09,book,24.77,0.602,size_issue,12,6.98,1,1.23,0.036,not_inspected,0,resell
m_2,c6ea0bc4-a9e0-4c1d-b2eb-fb638b870314,electronics,563.15,0.237,size_issue,4,69.87,0,1.71,0.14,ok,0,refurbish
m_18,aa251b5a-fb2e-4769-9872-25d928811944,electronics,248.45,0.518,defective,1,55.85,0,1.68,0.007,not_inspected,0,refurbish
m_4,3769758a-f7d6-40f5-9faa-46118847893a,accessory,48.75,1.227,size_issue,6,44.18,1,1.75,0.026,not_inspected,0,recycle
m_19,1a305178-4cd9-402e-a4ab-1aea26ad12d9,book,27.1,0.543,not_as_described,16,79.99,0,1.81,0.1,not_inspected,1,resell
m_20,238b262f-5468-479f-b3e8-8cd5bfff0002,electronics,336.93,0.825,defective,8,21.88,1,1.42,0.027,not_inspected,0,refurbish
m_8,1395a138-c586-4a33-b6fa-50770cb762d2,home,54.49,0.624,size_issue,4,107.38,0,0.81,0.148,not_inspected,0,recycle
m_9,703becc5-243c-4327-a0ed-476aab95f3c6,clothing,19.89,0.78,late_delivery,6,48.56,0,1.32,0.18,ok,0,donate
m_5,343c6282-e7ad-4120-9590-036dd703197c,accessory,35.4,0.08,size_issue,5,69.09,0,1.19,0.021,ok,0,recycle
m_8,72b8e05b-4ee1-468d-999e-5ae38b0a0ea2,electronics,214.44,1.01,late_delivery,19,64.95,1,0.59,0.297,not_inspected,0,resell
m_20,e279d8d6-c32a-4cde-a2a3-abc37881fc54,clothing,46.22,0.636,changed_mind,2,42.46,0,1.91,0.085,not_inspected,0,returnless
m_20,56b36451-4500-4d0e-810d-372ec00591a3,electronics,349.02,1.385,not_as_described,4,51.71,0,1.9,0.178,not_inspected,1,resell
m_8,fcaad66d-1b69-4693-a42b-92fe5c315553,home,39.91,0.557,changed_mind,0,7.25,0,1.93,0.142,not_inspected,0,returnless
m_20,05c25faf-21e1-4fa4-86a9-697060e3f9a6,book,75.34,0.256,not_as_described,7,27.21,0,1.4,0.015,not_inspected,0,resell
m_9,dfc8c6e3-ed9e-4ced-bcf7-5dee24fda3be,clothing,31.26,0.947,not_as_described,9,87.82,1,1.47,0.021,damaged,0,recycle
m_10,863617ab-b87e-4567-82b7-e750dee8f5f9,electronics,898.55,1.222,defective,6,28.43,0,1.53,0.096,not_inspected,0,refurbish
m_13,28273849-d2ce-44ef-abb1-734935e24ba3,book,223.19,1.205,late_delivery,2,16.99,0,0.52,0.091,damaged,0,refurbish
m_3,bddf0468-e753-43c9-b82a-573c0c5d00d2,book,99.03,0.543,not_as_described,17,13.85,1,1.29,0.003,not_inspected,0,resell
m_13,984f7f6c-a08d-4378-b64f-2d2021df3ba4,book,59.24,0.528,changed_mind,10,61.87,0,1.33,0.044,not_inspected,0,resell
m_9,b20b7350-baf8-4593-8e57-3d3b95f20d37,accessory,62.37,0.717,changed_mind,13,57.95,0,1.87,0.006,not_inspected,0,resell
m_17,b77eebc9-7942-4f86-ada8-7aaa30cc7a82,clothing,30.8,0.141,changed_mind,0,26.87,0,0.51,0.027,not_inspected,0,returnless
m_17,4cb66c49-e132-4366-9fd2-e9c74cc3a19c,home,89.01,0.487,size_issue,6,1.62,0,1.4,0.212,not_inspected,0,resell
m_20,815e335f-f265-4858-9a0e-9286424391a8,accessory,67.55,0.202,changed_mind,1,24.99,0,1.74,0.185,ok,0,recycle
m_3,3a347327-e337-484c-acce-356119dca4ea,clothing,36.59,0.807,size_issue,13,37.19,0,0.77,0.011,not_inspected,0,resell
m_13,b98b8252-ae05-48cd-bd03-3a1e9142fe6d,accessory,28.89,0.16,changed_mind,8,93.42,0,1.04,0.059,not_inspected,0,returnless
m_13,acb23c4f-57a0-45af-8573-db2831b03646,clothing,60.97,0.826,not_as_described,31,35.44,0,0.85,0.032,not_inspected,0,resell
m_8,9d256342-409b-4980-b4dc-4bf23b4c9ffa,home,30.71,0.487,not_as_described,10,84.45,1,1.1,0.136,ok,0,recycle
m_1,97736e77-d515-48ab-b01f-43ee003adb44,book,71.42,1.324,late_delivery,7,63.16,0,1.14,0.075,damaged,0,recycle
m_3,2a064d5f-c5f1-4480-a6db-2694fd340495,accessory,39.5,0.723,not_as_described,0,84.65,0,1.26,0.024,ok,0,resell
m_12,afb293c6-995e-49ae-8cb3-61aab202d6d9,book,184.18,0.708,defective,1,63.65,0,1.5,0.009,not_inspected,0,refurbish
m_14,a3021d72-607c-4517-b9eb-e7ee763d47dd,home,153.89,0.448,changed_mind,7,74.26,1,1.02,0.132,not_inspected,0,refurbish
m_9,df58fd30-c110-4167-b5bb-a8c707f2c66c,book,49.91,1.269,changed_mind,5,78.12,1,0.71,0.052,not_inspected,0,returnless
m_9,68acb5c8-bbd8-46d6-b25e-15ad6635729c,home,86.79,1.251,not_as_described,1,23.22,0,1.73,0.001,not_inspected,0,recycle
m_19,71d47b67-bd05-4ec1-8c64-7c4600cbd2ca,book,61.13,1.355,not_as_described,0,37.37,0,0.96,0.034,not_inspected,0,resell
m_7,64d1755a-56e6-44ae-a070-ba8debb103e4,accessory,58.23,0.736,late_delivery,4,55.3,1,1.76,0.144,not_inspected,0,resell
m_8,3a23fe19-1336-4e45-8987-24303ac49c23,electronics,470.9,1.101,changed_mind,25,24.66,0,0.8,0.036,not_inspected,0,refurbish
m_18,0229e3cc-e0cd-43f8-a337-f0121bbccb52,electronics,937.76,1.141,not_as_described,1,68.63,0,1.59,0.015,not_inspected,0,resell
m_9,f51e0655-58a8-48c5-a7c9-40c43ba3a51c,electronics,312.11,0.464,size_issue,14,80.81,0,1.69,0.187,not_inspected,0,refurbish
m_14,9ba351c3-9aed-4349-aa19-e94d758aabff,book,40.55,0.527,not_as_described,4,52.96,2,0.74,0.023,not_inspected,0,resell
m_10,8369bd0e-1eda-4478-afc2-db591747d50b,home,110.97,0.01,not_as_described,14,58.24,0,0.69,0.097,not_inspected,0,recycle
m_3,b9552769-ac59-4f66-b750-a55933f0e958,clothing,28.13,1.09,late_delivery,17,14.95,0,1.18,0.191,not_inspected,0,donate
m_6,52d0f646-55f7-410e-923f-ce4ea085e65a,accessory,131.23,0.851,defective,0,19.07,0,1.6,0.022,not_inspected,1,recycle
m_14,46a20e3a-506d-4329-afb7-7886de696cdc,home,110.35,0.348,late_delivery,1,35.04,0,1.97,0.009,not_inspected,0,resell
m_7,d22f5ef8-69cc-4b3f-bb60-f3e874e543b3,clothing,25.61,0.193,not_as_described,1,67.23,1,0.99,0.251,not_inspected,1,donate
m_4,8d715de4-f1a2-4d49-b477-daa6a7d43d13,accessory,61.18,0.238,defective,6,56.32,0,0.99,0.418,not_inspected,0,recycle
m_15,aebd2d2d-4eae-41bc-ac54-44c90fbba798,home,24.49,0.878,not_as_described,7,80.82,0,0.54,0.213,not_inspected,0,donate
m_5,be156a7a-e70f-4aae-a9dd-d9364fd4b3a6,accessory,619.71,0.583,size_issue,12,39.46,0,0.7,0.006,ok,0,refurbish
m_1,819ff96f-e4bd-4f3a-b328-353dc808b3c8,accessory,288.25,0.297,not_as_described,6,39.47,0,1.39,0.036,not_inspected,0,refurbish
m_17,4d72779c-2034-4d30-b03b-616f166234ed,home,129.74,1.295,not_as_described,10,9.37,0,1.96,0.003,ok,0,resell
m_2,ad9478b2-5ffd-4f31-a97d-2d541b8b74f2,electronics,448.39,1.875,late_delivery,0,6.11,0,0.97,0.166,not_inspected,0,resell
m_16,44a0f0f9-9e33-4ab8-8268-4a2881f17866,book,88.23,1.048,not_as_described,9,44.96,0,1.41,0.01,not_inspected,0,resell
m_20,9a8f2e43-c97e-4aa7-8499-7d9e28cac1f9,clothing,21.74,0.515,not_as_described,21,67.57,0,1.76,0.055,not_inspected,0,donate
m_15,9da6b9b5-551f-45bd-8746-02358bf975bf,home,29.38,0.549,late_delivery,4,21.12,0,1.74,0.011,ok,0,donate
m_4,2114c35c-7076-4d41-b2c7-2c7dd2989d48,clothing,58.27,0.568,changed_mind,25,27.51,0,1.42,0.0,not_inspected,0,resell
m_2,ecc8f8fa-0aea-4c43-9762-c2a78f760f22,clothing,31.51,1.053,not_as_described,2,9.67,1,0.64,0.036,ok,0,recycle
m_10,cada85ab-dffb-4f6b-8e7d-b24c6adf6e11,electronics,720.19,0.72,changed_mind,20,51.19,1,0.69,0.173,not_inspected,0,resell
m_13,a0d31ed2-ccc9-4b15-b48d-c54b48de8340,book,24.6,0.364,late_delivery,9,28.17,0,0.73,0.078,ok,0,resell
m_17,f94bc57a-1f16-426c-9f42-c90926ee34d4,accessory,41.66,0.475,late_delivery,16,17.63,1,1.38,0.027,ok,0,recycle
m_20,7036bb3a-1294-495a-ba98-6861ec984d35,book,64.84,1.363,late_delivery,8,90.71,0,0.79,0.236,not_inspected,0,resell
m_17,00d95b7e-72e6-4b18-89c2-b147bc9e23ad,accessory,97.77,0.861,changed_mind,0,42.94,0,0.86,0.07,ok,0,resell
m_16,94d801ea-8867-4778-a248-5b7f1881f795,book,39.1,0.971,not_as_described,2,52.21,0,1.01,0.071,not_inspected,0,resell
m_20,b59ce819-9440-4b72-83b6-d1b2785d4e00,clothing,36.34,0.454,defective,2,37.03,2,0.92,0.448,not_inspected,0,recycle
m_14,885de46b-6d4f-4b22-ab58-3cbc681e262e,home,83.56,0.875,size_issue,6,73.99,0,1.72,0.121,not_inspected,0,resell
m_1,ac2c4573-10fa-4e45-b8d5-cc5e82c96197,book,24.58,0.094,changed_mind,4,67.94,1,1.61,0.178,not_inspected,0,returnless
m_1,43bfba57-112c-46b7-903b-1935e72393e4,home,16.69,0.175,changed_mind,7,50.48,0,1.19,0.014,not_inspected,0,returnless
m_5,0b49bd96-1663-43f9-8296-0f76ae9a9f87,clothing,25.76,0.762,changed_mind,14,49.9,0,1.02,0.084,ok,0,returnless
m_5,627c46b1-e3d4-4d61-832f-7cd063fdae3a,book,93.17,1.511,late_delivery,8,81.46,0,1.67,0.264,ok,0,resell
m_1,dec4fc4e-7654-4e62-ac62-a642595630e9,home,59.87,0.573,changed_mind,9,35.9,0,0.61,0.241,not_inspected,0,recycle
m_13,e465734a-5b14-4c60-b9e8-4818c0489c17,clothing,59.81,0.625,changed_mind,6,20.33,0,1.74,0.031,not_inspected,0,resell
m_7,2ac58768-25cb-49dd-b3b9-186045a3c4ef,book,41.26,0.627,changed_mind,4,43.21,1,1.78,0.036,not_inspected,0,returnless
m_2,9ebda620-e563-4d72-9339-072bf67e6fe0,book,39.58,0.632,not_as_described,1,57.69,0,0.94,0.081,not_inspected,0,resell
m_4,2e3819de-b739-497e-b4b7-45777f643885,clothing,85.43,0.407,not_as_described,6,87.67,0,0.83,0.006,damaged,0,recycle
m_15,5eb60cc4-84d6-4bd9-8b6e-340268ee66cd,home,94.55,0.321,size_issue,7,36.6,1,1.64,0.112,not_inspected,0,recycle
m_10,64e9347b-ec80-4458-8e09-6441f47ba864,book,58.05,0.575,changed_mind,6,45.72,2,0.73,0.051,not_inspected,0,resell
m_2,d654c0d8-0889-409d-b05d-8a7a04866645,home,10.52,0.167,late_delivery,5,5.39,0,1.43,0.015,not_inspected,0,donate
m_7,b92020c5-748d-45fa-847d-86ce8a0b1696,book,14.92,1.527,defective,1,24.29,0,0.84,0.009,not_inspected,0,recycle
m_4,c28177fb-47b3-4b85-ab0d-ec50a580bc70,home,38.08,0.552,late_delivery,9,30.25,0,1.3,0.095,not_inspected,0,recycle
m_1,99ae5266-96a5-4d6d-abca-7b6cb0ee6f0a,clothing,18.07,1.183,late_delivery,0,86.79,0,1.24,0.034,not_inspected,0,donate
m_12,4bd38ce3-68c5-4496-85c1-ab13ab9852ff,accessory,15.13,0.157,not_as_described,5,55.08,0,0.89,0.083,ok,0,donate
m_20,72dabd57-0133-4cbf-93b0-22676eb522ef,electronics,74.71,1.219,changed_mind,8,79.37,0,1.68,0.452,not_inspected,0,resell
m_10,5b4d50a0-25b6-44bd-b2b0-22af0573cd31,book,56.26,0.464,size_issue,25,19.5,0,0.56,0.039,ok,0,resell
m_19,61f14e53-2bb6-4c4a-9327-d087c6e46cbe,home,72.1,1.39,defective,0,94.63,2,0.83,0.022,ok,0,recycle
m_14,ee5dcde1-6a3c-41da-bd7b-8458e974efc4,electronics,337.8,1.019,changed_mind,3,84.58,0,1.79,0.008,ok,0,resell
m_18,57ce495e-63b9-43d9-8bb6-7d2a9c007e92,accessory,46.41,0.397,defective,6,42.63,0,0.54,0.109,ok,0,recycle
m_5,c6f48488-be14-44e9-90b6-52c0b70027a7,accessory,53.47,0.227,late_delivery,3,48.58,0,0.93,0.134,not_inspected,0,recycle
m_15,07b122aa-79c2-421a-980d-a7b8d6ed8914,book,79.02,0.404,size_issue,10,114.92,0,1.5,0.143,ok,0,resell
m_7,39133ba2-5728-4088-93e4-fc0465e7948b,home,54.39,0.191,not_as_described,9,68.31,0,0.92,0.064,not_inspected,0,resell
m_13,2ef98fcb-972e-4f79-949d-78b3ce34087f,electronics,1250.81,1.404,late_delivery,10,26.92,1,1.38,0.006,not_inspected,0,resell
m_1,39787d9d-d5fc-43d4-a22e-0204cc53cba7,clothing,30.44,0.805,defective,0,42.73,0,1.12,0.036,not_inspected,0,recycle
m_7,d4601623-be5c-40a4-aeb3-cc202205d249,clothing,17.66,1.32,not_as_described,16,59.31,1,1.25,0.146,not_inspected,0,donate
m_19,6dae98e9-5c30-441c-a4da-5d72b4e8dea8,book,145.14,0.01,not_as_described,12,6.93,0,1.91,0.129,not_inspected,0,resell
m_3,2d99cc57-7652-4ba0-b9a6-97dbe3ec88fb,home,109.55,1.053,not_as_described,7,45.37,0,1.04,0.06,not_inspected,0,resell
m_16,6803c7b0-9cf3-41ed-93cc-d8fbb0be10a9,clothing,89.06,0.881,defective,0,50.1,0,1.33,0.096,not_inspected,0,recycle
m_6,41f4f93c-63b9-4b10-8278-b724695ba787,electronics,529.09,0.673,not_as_described,1,39.67,0,1.8,0.013,not_inspected,0,refurbish
m_15,911bfd8d-e6e6-4ef1-8d43-ce31b58a85a4,book,61.99,0.633,defective,6,57.3,0,1.29,0.014,not_inspected,0,recycle
m_12,e029e7df-b5d5-4ab8-a955-ee8e214ed01d,home,28.51,0.306,late_delivery,24,49.88,0,1.49,0.16,ok,0,donate
m_18,7d3ec4b6-8f69-4c01-a5e8-3c13ca3fefb1,book,59.81,1.222,size_issue,7,3.41,0,1.04,0.037,not_inspected,0,resell
m_19,e5bedaca-61f7-47e1-b534-d8ed7d2a754c,home,48.29,1.011,size_issue,1,75.24,2,1.08,0.012,not_inspected,0,recycle
m_8,6d32f34a-0551-4610-a4b4-ab14d3a17f38,accessory,64.68,0.556,size_issue,0,64.16,0,1.5,0.026,ok,0,resell
m_9,eb3a723a-21ec-4b52-b0bb-eb824a243efb,clothing,31.26,0.968,defective,0,88.98,0,1.35,0.043,not_inspected,0,recycle
m_13,6990c50b-92d3-43f2-a27a-7ddd1a486412,home,150.19,0.995,late_delivery,16,50.79,0,1.02,0.318,not_inspected,0,refurbish
m_9,6070ef58-cced-400c-aec8-1cd113bb256d,electronics,606.79,0.658,late_delivery,10,48.77,0,0.65,0.13,not_inspected,0,resell
m_8,8834e3ed-a2d3-45e7-b394-04ce82dbe9c5,electronics,269.3,1.139,not_as_described,6,87.92,2,0.69,0.067,not_inspected,0,resell
m_4,ee4f68f2-e72b-46dd-a022-cb540a3ae628,clothing,32.16,0.959,changed_mind,14,74.29,0,1.09,0.014,damaged,1,recycle
m_13,4f7bb583-53fa-4151-9de9-3e48275c206d,accessory,66.99,0.496,late_delivery,2,49.82,0,1.02,0.11,not_inspected,0,resell
m_3,48e29f8d-0198-4c0a-82f3-4936c366b5f2,book,103.33,0.188,late_delivery,2,71.92,0,1.0,0.156,not_inspected,0,resell
m_3,4b9efe1c-bacb-408e-8051-d82a0bfd7c2b,clothing,18.56,0.737,not_as_described,3,40.19,1,0.95,0.001,ok,0,donate
m_14,11b63023-22b3-41a8-9ed8-eb9c4f91d389,home,24.51,0.643,defective,4,36.49,0,1.02,0.086,not_inspected,0,recycle
m_1,f5068d8c-cbae-47b2-80ee-ab8591bcbbce,clothing,41.89,1.363,changed_mind,3,87.69,1,1.55,0.026,not_inspected,0,returnless
m_8,e77910a6-6d54-4ec9-8522-6f13de0287c0,home,37.54,0.286,size_issue,8,72.48,0,0.64,0.061,not_inspected,0,resell
m_13,15d56987-e13c-4864-861c-dfa167c517fc,book,67.92,0.54,changed_mind,7,26.87,1,1.63,0.051,damaged,0,recycle
m_8,781d53a3-6e25-4b2f-aaea-c34eb59f0aac,accessory,25.27,1.579,not_as_described,4,51.84,0,0.75,0.143,not_inspected,0,donate
m_6,2146a57b-f81c-4945-86d5-99efde052bbf,home,19.29,1.072,not_as_described,4,29.77,0,0.55,0.205,ok,0,donate
m_19,9bfb9fa0-7c1b-4d07-82f3-d23a3e399f70,home,41.07,0.409,not_as_described,16,90.18,0,1.24,0.011,not_inspected,0,recycle
m_3,f05b2009-5da9-4e72-8b2c-35857635e1bf,book,49.73,0.808,defective,9,103.52,0,0.53,0.015,not_inspected,0,recycle
m_16,f893b931-9248-4f5c-a818-e0afc9d155e9,electronics,192.52,1.631,not_as_described,0,23.39,0,0.91,0.106,not_inspected,0,refurbish
m_1,bcd48930-7c9d-4ae4-a232-a369dab5844d,electronics,268.04,0.972,not_as_described,0,48.57,0,0.93,0.023,missing_parts,0,resell
m_10,20b96978-609b-41da-83ca-c183d128539d,book,36.5,0.373,not_as_described,11,38.06,1,0.95,0.147,not_inspected,0,resell
m_3,408ad7bc-744b-4366-9faf-603146b0c7c2,home,28.61,0.708,size_issue,8,76.43,0,1.58,0.06,ok,0,donate
m_11,1e922d0c-7eb4-4fc8-98b2-0386e554efe7,electronics,236.64,1.543,not_as_described,4,54.24,0,0.53,0.084,damaged,0,refurbish
m_3,f6cab533-d0cf-4146-909f-56d02288c350,electronics,412.79,1.006,defective,11,68.32,0,0.58,0.001,missing_parts,0,refurbish
m_7,56df1104-845f-4614-becb-434ccaed47fe,electronics,565.22,1.653,late_delivery,5,1.45,2,1.8,0.003,not_inspected,0,refurbish
m_16,10ec048d-b3ad-48f8-892a-f7afcb2b9abc,clothing,45.95,0.71,changed_mind,30,30.3,1,1.2,0.002,ok,0,returnless
m_20,8b88e85a-c942-463c-9ba1-6b781ed071f6,electronics,307.84,1.247,size_issue,2,91.8,1,1.63,0.029,not_inspected,0,refurbish
m_10,580e521b-d983-48f4-9c74-1ae119ae53f2,accessory,31.35,1.359,defective,21,50.53,0,1.11,0.032,ok,0,recycle
m_9,0c886075-c4e2-46b2-b753-62829a6df980,clothing,75.76,0.412,defective,1,41.44,2,1.43,0.009,not_inspected,0,recycle
m_20,634d3d0b-a1d3-4706-905a-3e3843e88a28,clothing,32.21,0.678,late_delivery,7,60.37,0,0.99,0.35,not_inspected,0,recycle
m_11,23dc64d7-b335-4e44-84ef-abacddaa2fb9,clothing,30.29,0.886,size_issue,4,58.98,0,1.93,0.001,not_inspected,0,resell
m_12,b1ac8c82-b1b4-4a64-a412-bfd8dc4ee3fe,clothing,63.73,0.896,changed_mind,7,11.11,0,1.44,0.021,ok,0,resell
m_13,e998f2af-a93c-4ae8-9349-b788dfdb7900,accessory,97.26,0.626,size_issue,3,11.04,0,1.57,0.139,not_inspected,0,recycle
m_10,0acad2ef-2f6a-49df-b455-0e76cda8529b,book,42.54,0.725,not_as_described,3,43.75,0,0.61,0.033,ok,0,resell
m_5,f6da04d9-2fe8-4433-b939-bdaec5d1f533,home,70.09,0.675,not_as_described,0,3.81,0,1.76,0.141,not_inspected,0,resell
m_19,a000ad78-ca61-4db7-9529-dc4b764ad6a3,clothing,80.12,0.953,defective,6,60.43,0,0.92,0.025,not_inspected,0,recycle
m_15,c8e51fae-4ae8-48f6-a7b3-b669e73efbef,electronics,263.97,0.912,not_as_described,0,40.39,0,1.38,0.037,not_inspected,0,resell
m_10,097f41be-065f-491e-8961-2c54219e3c3d,clothing,25.36,1.096,not_as_described,5,0.07,0,1.69,0.025,ok,0,donate
m_16,190d1efb-54cd-4064-bc6e-f7284b591d47,home,65.45,1.562,size_issue,0,54.96,0,0.57,0.18,not_inspected,1,recycle
m_18,dc1a02ce-5e35-4a7f-b83f-6d6be9eefe1b,book,46.2,1.117,changed_mind,14,88.14,1,0.89,0.015,not_inspected,0,returnless
m_7,39aed0eb-9c64-4961-9634-517be084a55e,accessory,9.07,0.696,size_issue,11,80.28,0,0.67,0.141,damaged,0,recycle
m_13,ca3a8dc6-f683-4baf-87bb-5fc228ac572b,book,201.06,0.01,defective,26,86.3,0,1.45,0.0,not_inspected,0,refurbish
m_2,0ae7bbaa-48b7-4862-abea-1738051ab3d1,clothing,205.76,0.985,size_issue,3,48.03,1,1.17,0.002,not_inspected,0,resell
m_16,71daf13a-ea4b-44c1-bd4a-9e42069fd185,home,63.73,0.903,changed_mind,10,77.08,0,1.17,0.078,not_inspected,0,recycle
m_11,f67e37b4-80b7-4df1-a092-0f7c570f21af,book,49.96,0.01,changed_mind,12,106.48,0,1.35,0.08,ok,0,returnless
m_14,85aa9b13-e837-4ff6-b611-3466e8f00891,book,84.52,0.809,not_as_described,1,37.46,0,1.64,0.06,ok,0,resell
m_6,6ffa28f1-3e3b-4c45-825c-6375628851e7,home,77.49,0.315,late_delivery,0,56.29,0,1.31,0.045,damaged,0,recycle
m_14,3809080e-09f3-47ea-b3da-36b0603a46b0,electronics,145.93,1.364,not_as_described,11,31.87,0,1.02,0.012,missing_parts,0,recycle
m_11,f905afd7-0436-4f3a-9f81-8bdb5f8d533b,electronics,621.99,1.782,changed_mind,4,43.83,0,1.34,0.066,damaged,0,refurbish
m_8,5aaf95e8-b94c-4455-976d-ce796c99761b,clothing,22.46,0.563,defective,16,31.59,0,1.32,0.061,damaged,0,recycle
m_9,85aa5b50-2379-4e42-b730-534ee6d0e1c3,accessory,53.7,0.628,late_delivery,10,65.06,0,1.62,0.101,not_inspected,0,recycle
m_1,34de4a00-a394-4ef8-94fb-51b45d5905ea,clothing,20.28,0.834,not_as_described,2,50.9,1,1.79,0.045,not_inspected,0,donate
m_12,ae20d89e-f7da-4bf4-82b7-73c3d7b89d4d,home,19.85,0.911,size_issue,2,39.8,0,1.3,0.247,ok,0,donate
m_17,01184615-ae59-47e0-910b-f5eff4308dbf,home,26.24,0.577,defective,12,121.68,0,1.62,0.331,not_inspected,0,recycle
m_17,c6d7de2e-8e48-44f1-90c9-79d0b95024b8,clothing,28.63,0.937,not_as_described,3,106.96,1,1.48,0.056,not_inspected,0,donate
m_17,834b7688-49ae-454d-af64-b89063254497,home,49.66,0.123,late_delivery,1,46.19,0,1.34,0.006,not_inspected,0,resell
m_7,8da8190f-2bbb-40b3-98b7-851f0e869c51,accessory,28.62,0.887,late_delivery,5,24.95,1,1.06,0.018,damaged,0,recycle
m_19,161aa7b2-fca6-4f54-9771-56782cf458c0,book,136.97,1.006,defective,5,86.18,1,1.9,0.052,not_inspected,0,recycle
m_15,c908e1fb-246e-46bb-83d8-fc942f052bc0,accessory,197.91,0.507,size_issue,4,45.14,0,0.71,0.393,not_inspected,0,refurbish
m_14,9f020e23-60e7-44e9-bc59-a31b23fe0821,electronics,97.41,1.199,size_issue,1,12.11,0,0.98,0.155,not_inspected,0,resell
m_14,a1e35c12-5575-4661-a459-996d8c37329b,accessory,104.99,0.419,defective,2,22.47,0,0.89,0.068,not_inspected,0,recycle
m_11,1c56e69b-7af7-4bc0-8a17-a01e372c326c,book,67.2,0.237,late_delivery,17,73.43,0,1.89,0.096,not_inspected,0,resell
m_10,3b091673-06d8-47fb-90aa-848554a0c711,accessory,155.07,0.01,not_as_described,4,112.34,0,0.93,0.004,not_inspected,0,refurbish
m_19,8cb9a6e1-3e32-46bb-9aba-a8023a9c6b6d,electronics,253.56,1.225,not_as_described,2,25.64,1,1.95,0.008,ok,0,resell
m_17,3ca7b1bb-9f86-4716-9d17-ec6736ef9289,home,31.39,0.389,changed_mind,4,101.46,0,1.36,0.092,not_inspected,0,returnless
m_15,bd1e3ed5-3213-45cf-8d87-9f4d156c82d2,clothing,17.46,0.212,defective,0,59.87,0,1.64,0.064,not_inspected,0,recycle
m_2,ae4021dd-3c01-46e8-a170-a055afea1366,clothing,102.68,1.191,changed_mind,16,22.25,0,1.82,0.123,not_inspected,0,recycle
m_18,5d1e7502-645c-49a7-9bf5-c835072bb860,electronics,472.14,0.968,size_issue,1,51.11,0,0.59,0.086,not_inspected,0,resell
m_10,92a95ef3-c8a6-43b7-bca5-53cf61defcd1,book,46.13,0.974,defective,2,5.32,0,0.91,0.024,not_inspected,0,recycle
m_19,38052846-8ecf-45ff-b1ef-7a259de7f0a6,accessory,52.4,0.762,defective,8,7.91,0,1.05,0.207,not_inspected,0,recycle
m_10,55c8a6ce-d393-4ede-84f3-ea1aa2509f97,clothing,29.95,0.01,late_delivery,10,10.53,0,1.35,0.105,ok,0,donate
m_13,1567c3c6-6fbd-419c-a4ac-5937781bb95b,electronics,439.77,1.016,not_as_described,1,45.54,0,1.18,0.036,damaged,0,refurbish
m_7,6af5bfa8-f686-4d21-bc99-febeb84b756d,accessory,37.12,0.921,size_issue,25,75.39,0,1.47,0.034,not_inspected,0,resell
m_8,703ad501-52ed-49b5-8d3c-1cec0da65c19,electronics,216.9,0.885,changed_mind,16,94.25,1,0.69,0.062,not_inspected,0,refurbish
m_9,cb05a878-4a95-4e24-b9b0-2a144c7ce8e9,book,77.77,0.652,defective,3,23.97,0,1.89,0.017,not_inspected,1,recycle
m_14,f6beb15c-ecba-4970-aba4-485f4e55e233,clothing,165.3,0.874,size_issue,17,40.49,0,1.71,0.098,ok,0,resell
m_6,30286b96-a5ec-4959-8375-9e38e07b97bd,clothing,38.03,1.088,changed_mind,8,18.3,1,0.99,0.072,not_inspected,0,returnless
m_10,4ad206dd-600c-46f4-80ea-9d6da5c3c322,home,157.44,0.587,defective,4,95.64,0,1.83,0.027,ok,0,refurbish
m_3,38b9adb3-8b4d-4603-b9fd-b31a9e5e2dce,home,28.82,0.978,late_delivery,2,67.66,1,1.95,0.097,ok,0,donate
m_1,ee79c06b-0ef2-43ce-bf76-7476fbd53177,electronics,277.84,1.06,not_as_described,17,16.82,1,1.16,0.059,damaged,0,refurbish
m_9,e1caafb5-2f86-4597-bb8c-02f410a23d1a,clothing,167.49,1.274,defective,4,2.14,0,1.41,0.002,ok,0,refurbish
m_11,d4ff3382-3b0a-49b3-9a2a-73309e17d3c6,clothing,19.86,0.135,defective,0,84.33,0,1.47,0.075,ok,0,recycle
m_18,a79fc696-5f2e-46ef-bf89-8712946f2445,electronics,164.15,0.717,late_delivery,11,23.2,0,1.9,0.251,ok,0,refurbish
m_20,d3bf9838-9512-41c1-8e0a-23e684b760c5,book,158.05,0.653,late_delivery,4,44.67,1,1.85,0.115,not_inspected,0,resell
m_3,6d326a05-c8b6-4ed5-b0dc-2b4094a1a8c4,home,237.31,0.86,defective,8,13.05,1,1.87,0.098,not_inspected,0,refurbish
m_7,7cda37e3-07cb-4dd9-9450-8809108d1d50,home,53.84,1.399,not_as_described,6,43.28,0,1.75,0.223,not_inspected,0,resell
m_20,8d48b188-4d4d-41ac-a706-ddd14fe055a0,accessory,24.16,1.094,size_issue,2,94.18,0,1.1,0.243,ok,0,donate
